,Tags,rata_disability_2013_presence,rata_disability_2013_type,rata_disability_2014_presence,rata_disability_2014_type,rata_disability_2015_presence,rata_disability_2015_type,rata_disability_2016_presence,rata_disability_2016_type,rata_disability_2017_presence,rata_disability_2017_type,rata_disability_2018_presence,rata_disability_2018_type,rata_disability_2021_presence,rata_disability_2021_type,rata_disability_current_expanded_full_presence,rata_disability_current_expanded_full_type,FROM_rata_disability_2013_TO__Action,FROM_rata_disability_2014_TO__Action,FROM_rata_disability_2015_TO__Action,FROM_rata_disability_2016_TO__Action,FROM_rata_disability_2017_TO__Action,FROM_rata_disability_2018_TO__Action,FROM_rata_disability_2021_TO_rata_disability_current_expanded_full_Action,,,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2021,2021-2022
4461,blind!grantaire,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4462,later disabled character,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4463,implied permanent injury,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4464,Mute Dave Strider_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4465,and also disabilities,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,,,addition,,,,,,,,,,,,,
4466,Blind Dick Grayson,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4467,Loki (Marvel) is mute,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4468,Selectively Mute Min Yoongi | Suga_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4469,Blind Eren,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4470,Blind Deceit | Janus Sanders,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4471,Period-typical fear of disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4472,Deaf Spencer,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4473,Disability Superpowers,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4474,mentions of childhood disease and disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4475,Blind Kitagawa Yusuke,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4476,blind!gil,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4477,disabled lead,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4478,mute atsushi,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4479,blindTony,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4480,Blind!Ishimaru,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4481,jimin uses a wheelchair sometimes,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4482,disability acceptance month,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4483,Disability from Injury,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4484,deaf calum,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4485,Half-Blind Ranboo,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4486,Blind Roxanne Wolf (Five Nights at Freddy's),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,,,,,,,canonized,,,,,,,,,
4487,Blind John,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,,,,,,,,,,,
4488,deaf!izuku,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4489,muteMika,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4490,Blind Ashton Irwin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,,addition,,,,,,,,,,,
4491,disability soulmate au,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4492,Blind Melanie King,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,,,,,,,canonized,,,,,,,,,
4493,Disabled Harry Potter_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4494,disability!tony,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4495,Mickey Moilkovich is dyslexic,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4496,mute! karkat,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4497,deaf!Race,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4498,Blind Inquisitor,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4499,Blind Toph Beifong_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4500,Physical Disability_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4501,Blind Byun Baekhyun,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,addition,,,,,,,,,,,,
4502,Dipictions of handicapped characters,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4503,Dyslexic Mollymauk Tealeaf_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4504,deaf Hermione,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4505,Disability Equality,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4506,disabled!stuck,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,,,,,,,,,,,,,,,,
4507,Deaf!Marinette,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4508,Disabilties,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,TRUE,syn_tag,,,,,,addition,,,,,,,,,,
4509,Blind! Eren,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4510,Mute Derek Hale_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4511,disability (loss of limb),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4512,disablity fic,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4513,disability pride month,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4514,Disability 'verse,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4515,Deaf Phil Lester_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4516,Mute Park Jimin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4517,archie is a abusive husband with a mental disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4518,Mute Yuuri,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4519,selectively mute yoongi,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4520,Blind Uchiha Sasuke,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,,addition,,,,,,,,,,,
4521,He is a mute.,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4522,deaf! Hinata,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4523,Deaf Matt Murdock_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4524,dyselxic,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4525,Deaf Peter,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,addition,synonymized,,,,,,,,,,,,
4526,(character assumes another character is faking a disability),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4527,Blind Scott McCall,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,FALSE,,FALSE,,TRUE,syn_tag,,addition,,,synonymized,,,,,,,,,,,
4528,What about people with a disability?,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4529,deaf Tim stoker,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4530,deaf!midoriya izuku,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4531,mute!seokjin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4532,Blind!Noct,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4533,Spot The Disability Metaphor,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4534,mutestrider mute!dave,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4535,blindsam,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4536,stiles has a disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4537,Blind Locus | Samuel Ortez_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4538,Blind Bruno Madrigal,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,,,,,,,canonized,,,,,,,,,
4539,Disabled Castiel,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,FALSE,,TRUE,syn_tag,addition,,,,,synonymized,,,,,,,,,,
4540,or at least nearly blind,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4541,Blind Tachibana Makoto,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,addition,,,,,,,,,,,,
4542,Dean has dyslexia,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4543,blind!Tony,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4544,Deaf Link (Legend of Zelda)_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4545,basically me giving these caharacters disabilities,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4546,Blind Castiel (Supernatural)_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4547,blind Karamatsu au,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4548,Charles in a Wheelchai,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4549,character with chronic pain / a physical disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4550,grief and guilt about disability,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4551,mentions of Gai's disability/injury,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4552,Keith is deaf/HoH,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4553,thats right i wrote a disability fic for myself,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4554,Mute!Atsushi,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4555,Mute!Jensen,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4556,Jeon Jungkook in a Wheelchair_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4557,Selectively Mute Logan,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4558,Gehörlosen-Kultur,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4559,Selectively Mute Six (Little Nightmares),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,,,,,,,canonized,,,,,,,,,
4560,Deaf Izuku Midoriya,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4561,Blind Gatsby,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4562,Alternative Universe - Deaf Bakugou,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4563,Deaf Miyuki Kazuya,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4564,disability is a real thing and i love me some representation,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4565,yoongi is blind so tw for that if anyone's uncomfortable,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4566,Mute Barry,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4567,mute!jungkook,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4568,Moon is mute,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4569,Blind Blaine Anderson_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4570,Mostly mute roman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4571,Blind!Geralt,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4572,Akaashi's mute,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4573,mute!jin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4574,"Disabled Creativity | Roman ""Princey"" Sanders",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4575,Ranboo is Blind (Video Blogging RPF),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4576,Blind Violet,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4577,deaf character AU,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4578,Disability: OCD,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4579,Disability_syn_tags,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,TRUE,connection_node,,,,,,,,,,,,,,,,
4580,nonverbal jungkook,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4581,Dyslexic Richie Tozier,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4582,Visually Impaired Character,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4583,Blind!Zuko (Avatar),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4584,disability group,FALSE,,FALSE,,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,TRUE,syn_tag,,addition,,,,,,,,,,,,,,
4585,blind!Obi-Wan,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4586,derek select mute,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4587,disabled!Hinata,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4588,BLIND IWACHAN AAAAAA,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4589,Inquisitor with prosthetic limb,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4590,Fox is blind,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4591,blind!Hawke,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4592,Gojo is blind,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4593,lance is deaf but the team doesn't know,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4594,Permanent Injury of a Minor Character,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4595,blind!Stiles,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4596,Deaf Peter Parker_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4597,Mute Aziraphale (Good Omens),FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4598,Blind Levi (Shingeki no Kyojin),FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,syn_tag,,,,addition,,,synonymized,,,,,,,,,
4599,Mute Darcy Lewis,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4600,Mute Ryan Haywood,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4601,Deaf Present Mic,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4602,"Mute Creativity | Roman ""Princey"" Sanders",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4603,Mute Jimin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4604,Deaf Alexander Hamilton,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,TRUE,canonical_tag,,,,,addition,,,,,,,,,,,
4605,Mute Noctis Lucis Caelum_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4606,Partially Deaf,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4607,Magically Disabled Character,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4608,Vivid Descriptions of Disability Related Struggles,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4609,Blind Seungmin,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4610,Victoria is Deaf,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
4611,Deaf Klaus Hargreeves_syn_tags,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,connection_node,,,,,,,addition,,,,,,,,,
4612,Deaf Louis Tomlinson,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,canonical_tag,TRUE,canonical_tag,,,,,,addition,,,,,,,,,,
4613,disability is a superpower,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,freeform_tag,,,,,,,addition,,,,,,,,,
4614,Paralyzed Charles,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,syn_tag,,,,,,,addition,,,,,,,,,
